,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM
,index_price,mark_price,best_bid,best_ask,funding_rate
datetime,,,,,
2025-11-17 01:44:58,138.894,138.894,138.894,138.895,
2025-11-17 01:44:59,,,138.894,138.895,
2025-11-17 01:45:00,138.893,138.893,138.9266,138.9276,0.000128
2025-11-17 01:45:01,138.949,138.949,138.8942,138.8952,
2025-11-17 01:45:02,138.9,138.9,138.895,138.896,
2025-11-17 01:45:03,138.896,138.896,138.88420000000002,138.8852,
2025-11-17 01:45:04,138.895,138.895,138.8451,138.8461,
2025-11-17 01:45:05,138.84,138.847,138.832,138.833,
2025-11-17 01:45:06,138.837,138.837,138.832,138.833,
2025-11-17 01:45:07,138.835,138.835,138.832,138.833,
2025-11-17 01:45:08,,,138.832,138.833,
2025-11-17 01:45:09,138.836,138.836,138.8374,138.8384,
2025-11-17 01:45:10,138.835,138.835,138.85,138.851,
2025-11-17 01:45:11,138.852,138.852,138.8596,138.8606,
2025-11-17 01:45:12,138.853,138.853,138.884,138.885,
2025-11-17 01:45:13,138.882,138.882,138.8828,138.8838,
2025-11-17 01:45:14,138.869,138.883,138.872,138.873,
2025-11-17 01:45:15,138.878,138.884,138.872,138.873,
2025-11-17 01:45:16,,,138.872,138.873,
2025-11-17 01:45:17,,,138.87290000000002,138.8739,
2025-11-17 01:45:18,138.874,138.874,138.875,138.876,
2025-11-17 01:45:19,,,138.8766,138.8776,
2025-11-17 01:45:20,138.878,138.878,138.872,138.873,
2025-11-17 01:45:21,138.873,138.873,138.844,138.845,
2025-11-17 01:45:22,138.848,138.862,138.8448,138.8458,
2025-11-17 01:45:23,138.851,138.865,138.85920000000002,138.86020000000002,
2025-11-17 01:45:24,138.86,138.86,138.871,138.872,
2025-11-17 01:45:25,138.869,138.869,138.871,138.872,
2025-11-17 01:45:26,138.868,138.868,138.871,138.872,
2025-11-17 01:45:27,138.865,138.865,138.88600000000002,138.887,
2025-11-17 01:45:28,138.884,138.884,138.9148,138.9158,
2025-11-17 01:45:29,138.916,138.916,138.919,138.92,
2025-11-17 01:45:30,138.913,138.913,138.919,138.92,
2025-11-17 01:45:31,138.912,138.912,138.919,138.92,
2025-11-17 01:45:32,,,138.92340000000002,138.9244,
2025-11-17 01:45:33,138.912,138.92,138.9435,138.9445,
2025-11-17 01:45:34,138.948,138.948,138.913,138.914,
2025-11-17 01:45:35,138.911,138.925,138.913,138.914,
2025-11-17 01:45:36,138.912,138.926,138.9106,138.9116,
2025-11-17 01:45:37,138.912,138.913,138.905,138.906,
2025-11-17 01:45:38,,,138.905,138.906,
2025-11-17 01:45:39,,,138.90640000000002,138.9074,
2025-11-17 01:45:40,138.91,138.91,138.932,138.933,
2025-11-17 01:45:41,138.927,138.927,138.909,138.91000000000003,
2025-11-17 01:45:42,138.913,138.913,138.88,138.881,
2025-11-17 01:45:43,138.895,138.905,138.88,138.881,
2025-11-17 01:45:44,138.894,138.894,138.893,138.894,
2025-11-17 01:45:45,138.897,138.897,138.893,138.894,
2025-11-17 01:45:46,138.892,138.892,138.893,138.894,
2025-11-17 01:45:47,138.89,138.89,138.893,138.894,
2025-11-17 01:45:48,,,138.8952,138.8962,
2025-11-17 01:45:49,138.897,138.897,138.896,138.897,
2025-11-17 01:45:50,138.893,138.896,138.896,138.897,
2025-11-17 01:45:51,,,138.88259999999997,138.8836,
2025-11-17 01:45:52,138.891,138.891,138.9057,138.9067,
2025-11-17 01:45:53,138.901,138.901,138.89849999999998,138.8995,
2025-11-17 01:45:54,138.897,138.911,138.89,138.891,
2025-11-17 01:45:55,138.895,138.909,138.90519999999998,138.90619999999998,
2025-11-17 01:45:56,138.905,138.905,138.9171,138.9181,
2025-11-17 01:45:57,138.918,138.918,138.89839999999998,138.89939999999999,
2025-11-17 01:45:58,138.896,138.897,138.883,138.884,
2025-11-17 01:45:59,,,138.883,138.884,
2025-11-17 01:46:00,,,138.883,138.884,0.000127
2025-11-17 01:46:01,,,138.883,138.884,
2025-11-17 01:46:02,,,138.8881,138.88909999999998,
2025-11-17 01:46:03,138.889,138.889,138.90699999999998,138.908,
2025-11-17 01:46:04,138.903,138.903,138.90079999999998,138.9018,
2025-11-17 01:46:05,,,138.8473,138.8483,
2025-11-17 01:46:06,138.848,138.862,138.8618,138.8628,
2025-11-17 01:46:07,138.866,138.88,138.86999999999998,138.871,
2025-11-17 01:46:08,138.867,138.873,138.863,138.864,
2025-11-17 01:46:09,,,138.865,138.866,
2025-11-17 01:46:10,,,138.883,138.884,
2025-11-17 01:46:11,138.883,138.883,138.883,138.884,
2025-11-17 01:46:12,,,138.88569999999999,138.8867,
2025-11-17 01:46:13,138.884,138.886,138.883,138.884,
2025-11-17 01:46:14,,,138.883,138.884,
2025-11-17 01:46:15,,,138.9702,138.9724,
2025-11-17 01:46:16,138.881,138.895,139.1335,139.1353,
2025-11-17 01:46:17,139.136,139.137,139.128,139.129,
2025-11-17 01:46:18,139.126,139.14,139.121,139.122,
2025-11-17 01:46:19,139.129,139.143,139.126,139.127,
2025-11-17 01:46:20,139.132,139.146,139.10660000000001,139.1076,
2025-11-17 01:46:21,139.122,139.123,139.084,139.085,
2025-11-17 01:46:22,139.104,139.118,139.084,139.085,
2025-11-17 01:46:23,139.103,139.117,139.04670000000002,139.04770000000002,
2025-11-17 01:46:24,139.054,139.055,139.0748,139.07580000000002,
2025-11-17 01:46:25,139.097,139.103,139.1046,139.1056,
2025-11-17 01:46:26,139.119,139.12,139.09369999999998,139.09470000000002,
2025-11-17 01:46:27,139.108,139.108,139.078,139.079,
2025-11-17 01:46:28,139.097,139.1,139.0694,139.0704,
2025-11-17 01:46:29,139.08,139.08,139.06390000000002,139.06490000000002,
2025-11-17 01:46:30,139.077,139.078,139.113,139.11399999999998,
2025-11-17 01:46:31,139.119,139.119,139.116,139.117,
2025-11-17 01:46:32,139.121,139.121,139.116,139.117,
2025-11-17 01:46:33,139.123,139.123,139.126,139.127,
2025-11-17 01:46:34,139.132,139.132,139.126,139.127,
2025-11-17 01:46:35,139.131,139.131,139.126,139.127,
2025-11-17 01:46:36,,,139.129,139.13000000000002,
2025-11-17 01:46:37,139.133,139.133,139.136,139.137,
2025-11-17 01:46:38,139.135,139.135,139.136,139.137,
2025-11-17 01:46:39,,,139.136,139.137,
2025-11-17 01:46:40,139.133,139.133,139.1351,139.1369,
2025-11-17 01:46:41,,,139.096,139.097,
2025-11-17 01:46:42,139.11,139.11,139.096,139.097,
2025-11-17 01:46:43,,,139.096,139.097,
2025-11-17 01:46:44,139.111,139.111,139.0942,139.0952,
2025-11-17 01:46:45,,,139.087,139.088,
2025-11-17 01:46:46,139.089,139.096,139.087,139.088,
2025-11-17 01:46:47,,,139.087,139.088,
2025-11-17 01:46:48,139.093,139.092,139.087,139.088,
2025-11-17 01:46:49,139.094,139.093,139.095,139.096,
2025-11-17 01:46:50,139.101,139.1,139.09750000000003,139.0985,
2025-11-17 01:46:51,139.098,139.102,139.092,139.093,
2025-11-17 01:46:52,,,139.099,139.1,
2025-11-17 01:46:53,139.1,139.099,139.102,139.103,
2025-11-17 01:46:54,139.099,139.098,139.09,139.091,
2025-11-17 01:46:55,139.098,139.097,139.0834,139.08440000000002,
2025-11-17 01:46:56,139.087,139.093,139.078,139.079,
2025-11-17 01:46:57,,,139.078,139.079,
2025-11-17 01:46:58,,,139.0738,139.0748,
2025-11-17 01:46:59,139.086,139.085,139.047,139.048,
2025-11-17 01:47:00,139.056,139.055,139.00830000000002,139.0093,0.000126
2025-11-17 01:47:01,139.022,139.021,138.9845,138.9855,
2025-11-17 01:47:02,138.986,138.986,138.983,138.984,
2025-11-17 01:47:03,,,138.983,138.984,
2025-11-17 01:47:04,,,139.0094,139.0104,
2025-11-17 01:47:05,139.025,139.024,139.01839999999999,139.0194,
2025-11-17 01:47:06,139.028,139.027,139.0037,139.0047,
2025-11-17 01:47:07,139.001,139.011,138.991,138.992,
2025-11-17 01:47:08,138.992,139.006,138.991,138.992,
2025-11-17 01:47:09,138.988,139.002,138.991,138.992,
2025-11-17 01:47:10,138.995,139.009,138.98860000000002,138.9896,
2025-11-17 01:47:11,138.994,139.008,138.983,138.984,
2025-11-17 01:47:12,138.989,139.003,138.9745,138.9755,
2025-11-17 01:47:13,138.983,138.983,138.966,138.967,
2025-11-17 01:47:14,,,138.966,138.967,
2025-11-17 01:47:15,,,138.966,138.967,
2025-11-17 01:47:16,,,138.9597,138.9607,
2025-11-17 01:47:17,138.969,138.967,138.9316,138.9326,
2025-11-17 01:47:18,138.94,138.938,138.9312,138.93220000000002,
2025-11-17 01:47:19,138.929,138.927,138.9196,138.9206,
2025-11-17 01:47:20,138.93,138.928,138.8876,138.892,
2025-11-17 01:47:21,138.892,138.89,138.8949,138.8973,
2025-11-17 01:47:22,138.895,138.893,138.93130000000002,138.9323,
2025-11-17 01:47:23,138.937,138.935,138.9356,138.9366,
2025-11-17 01:47:24,138.936,138.934,138.9073,138.9083,
2025-11-17 01:47:25,138.912,138.926,138.891,138.892,
2025-11-17 01:47:26,138.891,138.905,138.891,138.892,
2025-11-17 01:47:27,138.892,138.906,138.9265,138.9275,
2025-11-17 01:47:28,138.939,138.937,138.93710000000002,138.93810000000002,
2025-11-17 01:47:29,138.933,138.936,138.9384,138.9394,
2025-11-17 01:47:30,138.937,138.942,138.922,138.923,
2025-11-17 01:47:31,138.927,138.941,138.9558,138.9568,
2025-11-17 01:47:32,138.963,138.961,138.958,138.959,
2025-11-17 01:47:33,138.955,138.953,138.958,138.959,
2025-11-17 01:47:34,138.954,138.952,138.958,138.959,
2025-11-17 01:47:35,,,138.958,138.959,
2025-11-17 01:47:36,138.956,138.959,138.9568,138.9578,
2025-11-17 01:47:37,,,138.9571,138.9581,
2025-11-17 01:47:38,138.957,138.971,138.9809,138.9819,
2025-11-17 01:47:39,138.983,138.981,138.9982,138.9992,
2025-11-17 01:47:40,138.996,138.994,139.007,139.0092,
2025-11-17 01:47:41,139.007,139.005,138.9886,138.9896,
2025-11-17 01:47:42,138.977,138.991,138.96679999999998,138.96779999999998,
2025-11-17 01:47:43,138.968,138.966,138.95149999999998,138.9525,
2025-11-17 01:47:44,138.956,138.954,138.955,138.956,
2025-11-17 01:47:45,,,138.955,138.956,
2025-11-17 01:47:46,138.955,138.953,138.955,138.956,
2025-11-17 01:47:47,138.956,138.954,138.93400000000003,138.935,
2025-11-17 01:47:48,138.923,138.937,138.9269,138.9279,
2025-11-17 01:47:49,138.923,138.931,138.93630000000002,138.9373,
2025-11-17 01:47:50,138.933,138.935,138.922,138.923,
2025-11-17 01:47:51,138.915,138.929,138.922,138.923,
2025-11-17 01:47:52,138.914,138.928,138.91649999999998,138.9175,
2025-11-17 01:47:53,138.911,138.922,138.899,138.9,
2025-11-17 01:47:54,138.9,138.914,138.9086,138.9096,
2025-11-17 01:47:55,138.905,138.919,138.9031,138.90410000000003,
2025-11-17 01:47:56,138.901,138.904,138.91140000000001,138.9124,
2025-11-17 01:47:57,138.904,138.91,138.935,138.936,
2025-11-17 01:47:58,138.919,138.933,138.93200000000002,138.933,
2025-11-17 01:47:59,138.919,138.925,138.9008,138.9018,
2025-11-17 01:48:00,138.899,138.913,138.901,138.902,0.000126
2025-11-17 01:48:01,138.901,138.9,138.908,138.909,
2025-11-17 01:48:02,138.903,138.902,138.908,138.909,
2025-11-17 01:48:03,,,138.908,138.909,
2025-11-17 01:48:04,138.908,138.907,138.908,138.909,
2025-11-17 01:48:05,,,138.9176,138.9186,
2025-11-17 01:48:06,138.912,138.92,138.92,138.921,
2025-11-17 01:48:07,,,138.9056,138.9066,
2025-11-17 01:48:08,138.903,138.917,138.904,138.905,
2025-11-17 01:48:09,138.901,138.915,138.91,138.911,
2025-11-17 01:48:10,138.906,138.905,138.929,138.93,
2025-11-17 01:48:11,138.93,138.929,138.939,138.94,
2025-11-17 01:48:12,138.931,138.93,138.939,138.94,
2025-11-17 01:48:13,138.933,138.932,138.9507,138.95170000000002,
2025-11-17 01:48:14,138.938,138.94,138.93800000000002,138.93900000000002,
2025-11-17 01:48:15,138.941,138.952,138.90720000000002,138.90820000000002,
2025-11-17 01:48:16,138.909,138.908,138.918,138.919,
2025-11-17 01:48:17,138.91,138.909,138.918,138.919,
2025-11-17 01:48:18,138.909,138.908,138.918,138.919,
2025-11-17 01:48:19,138.917,138.916,138.918,138.919,
2025-11-17 01:48:20,138.916,138.915,138.918,138.919,
2025-11-17 01:48:21,138.916,138.916,138.918,138.919,
2025-11-17 01:48:22,,,138.918,138.919,
2025-11-17 01:48:23,,,138.918,138.919,
2025-11-17 01:48:24,,,138.9105,138.9115,
2025-11-17 01:48:25,138.907,138.918,138.90789999999998,138.9089,
2025-11-17 01:48:26,138.908,138.922,138.93940000000003,138.9404,
2025-11-17 01:48:27,138.945,138.945,138.9379,138.9389,
2025-11-17 01:48:28,138.936,138.943,138.926,138.927,
2025-11-17 01:48:29,,,138.926,138.927,
2025-11-17 01:48:30,138.928,138.942,138.926,138.927,
2025-11-17 01:48:31,138.929,138.943,138.9169,138.9179,
2025-11-17 01:48:32,138.919,138.926,138.905,138.906,
2025-11-17 01:48:33,138.902,138.916,138.905,138.906,
2025-11-17 01:48:34,,,138.905,138.906,
2025-11-17 01:48:35,138.9,138.914,138.905,138.906,
2025-11-17 01:48:36,138.901,138.915,138.9086,138.9096,
2025-11-17 01:48:37,138.903,138.917,138.97070000000002,138.97340000000003,
2025-11-17 01:48:38,138.967,138.981,138.97629999999998,138.9773,
2025-11-17 01:48:39,138.965,138.979,138.97,138.971,
2025-11-17 01:48:40,138.962,138.976,138.97,138.971,
2025-11-17 01:48:41,138.962,138.971,138.97,138.971,
2025-11-17 01:48:42,,,138.9835,138.9845,
2025-11-17 01:48:43,138.977,138.977,138.9843,138.9853,
2025-11-17 01:48:44,138.972,138.972,138.9691,138.9701,
2025-11-17 01:48:45,138.958,138.971,138.964,138.965,
2025-11-17 01:48:46,,,138.957,138.958,
2025-11-17 01:48:47,138.956,138.956,138.9046,138.9056,
2025-11-17 01:48:48,138.901,138.91,138.897,138.898,
2025-11-17 01:48:49,,,138.897,138.898,
2025-11-17 01:48:50,,,138.897,138.898,
2025-11-17 01:48:51,,,138.897,138.898,
2025-11-17 01:48:52,138.89,138.904,138.8962,138.8972,
2025-11-17 01:48:53,138.89,138.897,138.895,138.896,
2025-11-17 01:48:54,,,138.895,138.896,
2025-11-17 01:48:55,,,138.895,138.896,
2025-11-17 01:48:56,,,138.895,138.896,
2025-11-17 01:48:57,,,138.9022,138.9032,
2025-11-17 01:48:58,138.895,138.896,138.904,138.905,
2025-11-17 01:48:59,138.898,138.898,138.904,138.905,
2025-11-17 01:49:00,,,138.9004,138.9014,0.000126
2025-11-17 01:49:01,138.891,138.895,138.9015,138.90249999999997,
2025-11-17 01:49:02,138.899,138.906,138.896,138.897,
2025-11-17 01:49:03,,,138.8422,138.8432,
2025-11-17 01:49:04,138.836,138.836,138.7892,138.7902,
2025-11-17 01:49:05,138.787,138.801,138.78119999999998,138.78220000000002,
2025-11-17 01:49:06,138.789,138.789,138.792,138.793,
2025-11-17 01:49:07,138.79,138.79,138.7908,138.79180000000002,
2025-11-17 01:49:08,138.788,138.788,138.786,138.787,
2025-11-17 01:49:09,,,138.7834,138.7844,
2025-11-17 01:49:10,138.787,138.787,138.74859999999998,138.74960000000002,
2025-11-17 01:49:11,138.74,138.754,138.7558,138.7568,
2025-11-17 01:49:12,138.747,138.747,138.768,138.769,
2025-11-17 01:49:13,138.756,138.756,138.7595,138.7605,
2025-11-17 01:49:14,138.747,138.76,138.755,138.756,
2025-11-17 01:49:15,,,138.755,138.756,
2025-11-17 01:49:16,,,138.755,138.756,
2025-11-17 01:49:17,,,138.7577,138.7587,
2025-11-17 01:49:18,138.755,138.756,138.76749999999998,138.7685,
2025-11-17 01:49:19,138.758,138.759,138.777,138.778,
2025-11-17 01:49:20,138.766,138.766,138.777,138.778,
2025-11-17 01:49:21,138.769,138.769,138.774,138.775,
2025-11-17 01:49:22,138.767,138.777,138.7748,138.77579999999998,
2025-11-17 01:49:23,138.766,138.771,138.776,138.777,
2025-11-17 01:49:24,138.777,138.777,138.776,138.777,
2025-11-17 01:49:25,138.778,138.778,138.776,138.777,
2025-11-17 01:49:26,138.78,138.78,138.776,138.777,
2025-11-17 01:49:27,138.777,138.777,138.785,138.786,
2025-11-17 01:49:28,138.777,138.778,138.7886,138.7896,
2025-11-17 01:49:29,138.784,138.786,138.791,138.792,
2025-11-17 01:49:30,138.791,138.792,138.81300000000002,138.814,
2025-11-17 01:49:31,138.811,138.812,138.806,138.807,
2025-11-17 01:49:32,138.806,138.807,138.806,138.807,
2025-11-17 01:49:33,138.809,138.81,138.80720000000002,138.8082,
2025-11-17 01:49:34,138.805,138.807,138.808,138.809,
2025-11-17 01:49:35,,,138.808,138.809,
2025-11-17 01:49:36,,,138.808,138.809,
2025-11-17 01:49:37,,,138.808,138.809,
2025-11-17 01:49:38,,,138.777,138.778,
2025-11-17 01:49:39,138.769,138.783,138.764,138.765,
2025-11-17 01:49:40,138.763,138.777,138.764,138.765,
2025-11-17 01:49:41,138.765,138.779,138.7489,138.74989999999997,
2025-11-17 01:49:42,138.729,138.743,138.723,138.724,
2025-11-17 01:49:43,138.719,138.733,138.721,138.722,
2025-11-17 01:49:44,,,138.721,138.722,
2025-11-17 01:49:45,,,138.721,138.722,
2025-11-17 01:49:46,,,138.715,138.716,
2025-11-17 01:49:47,138.708,138.716,138.7152,138.7162,
2025-11-17 01:49:48,,,138.718,138.719,
2025-11-17 01:49:49,138.719,138.72,138.718,138.719,
2025-11-17 01:49:50,,,138.718,138.719,
2025-11-17 01:49:51,138.717,138.718,138.7096,138.7106,
2025-11-17 01:49:52,138.699,138.711,138.704,138.705,
2025-11-17 01:49:53,,,138.68869999999998,138.6897,
2025-11-17 01:49:54,138.688,138.689,138.67,138.671,
2025-11-17 01:49:55,138.671,138.672,138.6675,138.6685,
2025-11-17 01:49:56,138.659,138.671,138.666,138.667,
2025-11-17 01:49:57,,,138.65839999999997,138.6594,
2025-11-17 01:49:58,138.659,138.66,138.6426,138.64360000000002,
2025-11-17 01:49:59,138.639,138.64,138.637,138.63799999999998,
2025-11-17 01:50:00,138.624,138.637,138.63039999999998,138.63139999999999,0.000126
2025-11-17 01:50:01,138.622,138.634,138.6533,138.65429999999998,
2025-11-17 01:50:02,138.652,138.653,138.663,138.664,
2025-11-17 01:50:03,138.66,138.661,138.6765,138.6775,
2025-11-17 01:50:04,138.666,138.667,138.69340000000003,138.6944,
2025-11-17 01:50:05,138.688,138.689,138.70440000000002,138.7054,
2025-11-17 01:50:06,138.692,138.693,138.7152,138.71620000000001,
2025-11-17 01:50:07,138.713,138.726,138.692,138.693,
2025-11-17 01:50:08,138.688,138.701,138.6756,138.6766,
2025-11-17 01:50:09,138.676,138.689,138.696,138.697,
2025-11-17 01:50:10,138.698,138.711,138.728,138.729,
2025-11-17 01:50:11,138.721,138.733,138.728,138.729,
2025-11-17 01:50:12,138.718,138.731,138.7173,138.7183,
2025-11-17 01:50:13,138.714,138.715,138.6804,138.6814,
2025-11-17 01:50:14,138.682,138.695,138.673,138.674,
2025-11-17 01:50:15,138.662,138.672,138.71869999999998,138.71970000000002,
2025-11-17 01:50:16,138.714,138.725,138.6927,138.69369999999998,
2025-11-17 01:50:17,138.692,138.705,138.6912,138.6922,
2025-11-17 01:50:18,138.693,138.695,138.72,138.721,
2025-11-17 01:50:19,138.712,138.714,138.72,138.721,
2025-11-17 01:50:20,138.71,138.712,138.7193,138.7203,
2025-11-17 01:50:21,138.712,138.714,138.713,138.714,
2025-11-17 01:50:22,138.706,138.708,138.713,138.714,
2025-11-17 01:50:23,138.709,138.713,138.707,138.708,
2025-11-17 01:50:24,138.708,138.71,138.723,138.724,
2025-11-17 01:50:25,138.709,138.711,138.71210000000002,138.7131,
2025-11-17 01:50:26,138.705,138.707,138.696,138.697,
2025-11-17 01:50:27,138.692,138.696,138.70239999999998,138.70340000000002,
2025-11-17 01:50:28,138.693,138.697,138.728,138.72899999999998,
2025-11-17 01:50:29,138.721,138.723,138.732,138.733,
2025-11-17 01:50:30,,,138.73970000000003,138.7407,
2025-11-17 01:50:31,138.732,138.734,138.747,138.748,
2025-11-17 01:50:32,138.738,138.74,138.72930000000002,138.7303,
2025-11-17 01:50:33,138.718,138.731,138.733,138.734,
2025-11-17 01:50:34,138.727,138.74,138.733,138.734,
2025-11-17 01:50:35,138.729,138.742,138.733,138.734,
2025-11-17 01:50:36,138.728,138.741,138.733,138.734,
2025-11-17 01:50:37,138.73,138.743,138.733,138.734,
2025-11-17 01:50:38,138.73,138.734,138.733,138.734,
2025-11-17 01:50:39,,,138.733,138.734,
2025-11-17 01:50:40,,,138.733,138.734,
2025-11-17 01:50:41,,,138.7364,138.7374,
2025-11-17 01:50:42,138.733,138.735,138.738,138.73899999999998,
2025-11-17 01:50:43,138.736,138.738,138.74349999999998,138.7446,
2025-11-17 01:50:44,138.737,138.743,138.758,138.759,
2025-11-17 01:50:45,138.746,138.759,138.79,138.791,
2025-11-17 01:50:46,138.774,138.777,138.79,138.791,
2025-11-17 01:50:47,138.783,138.786,138.76899999999998,138.77069999999998,
2025-11-17 01:50:48,138.759,138.762,138.73340000000002,138.7344,
2025-11-17 01:50:49,138.714,138.727,138.707,138.708,
2025-11-17 01:50:50,138.697,138.71,138.707,138.708,
2025-11-17 01:50:51,138.701,138.714,138.707,138.708,
2025-11-17 01:50:52,138.702,138.715,138.707,138.708,
2025-11-17 01:50:53,138.698,138.711,138.6975,138.6985,
2025-11-17 01:50:54,138.692,138.697,138.694,138.695,
2025-11-17 01:50:55,,,138.6735,138.6745,
2025-11-17 01:50:56,138.664,138.677,138.6416,138.6426,
2025-11-17 01:50:57,138.633,138.646,138.639,138.64,
2025-11-17 01:50:58,138.635,138.648,138.639,138.64,
2025-11-17 01:50:59,138.631,138.644,138.639,138.64,
2025-11-17 01:51:00,,,138.6335,138.63449999999997,0.000127
2025-11-17 01:51:01,138.625,138.639,138.628,138.629,
2025-11-17 01:51:02,138.622,138.636,138.628,138.629,
2025-11-17 01:51:03,138.625,138.639,138.6397,138.64069999999998,
2025-11-17 01:51:04,138.632,138.637,138.656,138.65699999999998,
2025-11-17 01:51:05,138.651,138.654,138.6445,138.6455,
2025-11-17 01:51:06,138.637,138.647,138.628,138.629,
2025-11-17 01:51:07,138.62,138.634,138.628,138.629,
2025-11-17 01:51:08,138.627,138.641,138.628,138.629,
2025-11-17 01:51:09,138.622,138.636,138.628,138.629,
2025-11-17 01:51:10,138.617,138.631,138.628,138.629,
2025-11-17 01:51:11,138.62,138.628,138.6042,138.60520000000002,
2025-11-17 01:51:12,138.59,138.603,138.58800000000002,138.58919999999998,
2025-11-17 01:51:13,138.582,138.596,138.5752,138.5762,
2025-11-17 01:51:14,138.559,138.573,138.5624,138.5634,
2025-11-17 01:51:15,138.559,138.562,138.548,138.549,
2025-11-17 01:51:16,138.552,138.555,138.5445,138.5455,
2025-11-17 01:51:17,138.548,138.551,138.54749999999999,138.54850000000002,
2025-11-17 01:51:18,138.545,138.548,138.5245,138.52550000000002,
2025-11-17 01:51:19,138.503,138.517,138.52960000000002,138.5306,
2025-11-17 01:51:20,138.535,138.547,138.55720000000002,138.5582,
2025-11-17 01:51:21,138.555,138.558,138.5566,138.5576,
2025-11-17 01:51:22,138.549,138.552,138.5966,138.5976,
2025-11-17 01:51:23,138.59,138.593,138.64180000000002,138.64280000000002,
2025-11-17 01:51:24,138.643,138.646,138.62709999999998,138.6281,
2025-11-17 01:51:25,138.623,138.637,138.607,138.608,
2025-11-17 01:51:26,138.603,138.617,138.63129999999998,138.6323,
2025-11-17 01:51:27,138.619,138.633,138.634,138.635,
2025-11-17 01:51:28,138.623,138.635,138.634,138.635,
2025-11-17 01:51:29,138.626,138.64,138.65879999999999,138.6598,
2025-11-17 01:51:30,138.65,138.653,138.676,138.677,
2025-11-17 01:51:31,138.662,138.665,138.676,138.677,
2025-11-17 01:51:32,138.666,138.669,138.6942,138.6952,
2025-11-17 01:51:33,138.685,138.689,138.705,138.706,
2025-11-17 01:51:34,138.703,138.707,138.705,138.706,
2025-11-17 01:51:35,138.702,138.706,138.7015,138.70250000000001,
2025-11-17 01:51:36,138.699,138.705,138.698,138.699,
2025-11-17 01:51:37,,,138.698,138.699,
2025-11-17 01:51:38,138.701,138.704,138.698,138.699,
2025-11-17 01:51:39,138.7,138.703,138.698,138.699,
2025-11-17 01:51:40,138.699,138.702,138.70350000000002,138.7045,
2025-11-17 01:51:41,138.7,138.71,138.709,138.71,
2025-11-17 01:51:42,,,138.717,138.71800000000002,
2025-11-17 01:51:43,138.709,138.716,138.708,138.709,
2025-11-17 01:51:44,138.699,138.71,138.7125,138.7135,
2025-11-17 01:51:45,138.71,138.714,138.719,138.72,
2025-11-17 01:51:46,,,138.72899999999998,138.73,
2025-11-17 01:51:47,138.713,138.72,138.6973,138.6983,
2025-11-17 01:51:48,138.696,138.71,138.6852,138.6862,
2025-11-17 01:51:49,138.68,138.693,138.6841,138.6851,
2025-11-17 01:51:50,,,138.685,138.686,
2025-11-17 01:51:51,,,138.68699999999998,138.68800000000002,
2025-11-17 01:51:52,138.687,138.691,138.689,138.69,
2025-11-17 01:51:53,138.688,138.692,138.6895,138.6905,
2025-11-17 01:51:54,138.689,138.693,138.69099999999997,138.692,
2025-11-17 01:51:55,138.688,138.692,138.6978,138.69879999999998,
2025-11-17 01:51:56,138.695,138.699,138.699,138.7,
2025-11-17 01:51:57,,,138.699,138.7,
2025-11-17 01:51:58,,,138.699,138.7,
2025-11-17 01:51:59,138.694,138.698,138.699,138.7,
2025-11-17 01:52:00,138.693,138.699,138.666,138.667,0.000127
2025-11-17 01:52:01,138.655,138.666,138.65709999999999,138.6581,
2025-11-17 01:52:02,138.657,138.661,138.695,138.696,
2025-11-17 01:52:03,138.691,138.695,138.6929,138.6939,
2025-11-17 01:52:04,138.702,138.706,138.6646,138.66559999999998,
2025-11-17 01:52:05,138.666,138.68,138.6538,138.6548,
2025-11-17 01:52:06,138.653,138.656,138.658,138.659,
2025-11-17 01:52:07,138.649,138.653,138.658,138.659,
2025-11-17 01:52:08,138.649,138.658,138.635,138.636,
2025-11-17 01:52:09,138.631,138.644,138.6388,138.63979999999998,
2025-11-17 01:52:10,138.635,138.648,138.654,138.655,
2025-11-17 01:52:11,138.646,138.658,138.6658,138.66680000000002,
2025-11-17 01:52:12,138.657,138.671,138.685,138.686,
2025-11-17 01:52:13,138.671,138.679,138.6785,138.67950000000002,
2025-11-17 01:52:14,138.668,138.673,138.687,138.688,
2025-11-17 01:52:15,138.686,138.69,138.6869,138.68789999999998,
2025-11-17 01:52:16,138.676,138.68,138.6844,138.68540000000002,
2025-11-17 01:52:17,138.672,138.686,138.6721,138.6731,
2025-11-17 01:52:18,138.674,138.678,138.673,138.674,
2025-11-17 01:52:19,138.673,138.677,138.673,138.674,
2025-11-17 01:52:20,138.674,138.678,138.673,138.674,
2025-11-17 01:52:21,138.673,138.677,138.673,138.674,
2025-11-17 01:52:22,138.672,138.676,138.66979999999998,138.6708,
2025-11-17 01:52:23,138.667,138.671,138.67520000000002,138.6762,
2025-11-17 01:52:24,138.666,138.67,138.67720000000003,138.6782,
2025-11-17 01:52:25,138.666,138.676,138.697,138.698,
2025-11-17 01:52:26,138.698,138.702,138.697,138.698,
2025-11-17 01:52:27,,,138.6702,138.6712,
2025-11-17 01:52:28,138.661,138.675,138.659,138.66,
2025-11-17 01:52:29,138.659,138.673,138.659,138.66,
2025-11-17 01:52:30,,,138.659,138.66,
2025-11-17 01:52:31,138.658,138.672,138.6527,138.65370000000001,
